frame,decision,left_status,right_status,detections
460,path clear,far,clear,"microwave:0.85:171,313,499,507"
461,path clear,far,clear,"microwave:0.85:170,305,502,501"
462,path clear,far,clear,"microwave:0.87:179,303,500,500"
463,path clear,far,clear,"microwave:0.85:171,295,504,496"
464,path clear,far,clear,"microwave:0.84:178,294,500,490"
465,path clear,far,clear,"microwave:0.82:128,275,497,488"
466,path clear,far,clear,"microwave:0.83:142,280,497,487"
467,path clear,far,clear,"microwave:0.79:156,281,496,484"
468,path clear,far,clear,"microwave:0.78:163,284,495,482"
469,path clear,far,clear,"microwave:0.75:167,283,493,480"
470,path clear,far,clear,"microwave:0.81:157,282,492,478"
471,path clear,far,clear,"microwave:0.78:150,279,490,478"
472,path clear,far,clear,"microwave:0.78:147,280,490,478"
473,path clear,far,clear,"microwave:0.82:138,278,487,478"
474,path clear,far,clear,"microwave:0.83:108,273,484,479"
475,path clear,far,clear,"microwave:0.79:110,273,484,481"
476,path clear,far,clear,"microwave:0.82:116,277,480,484"
477,path clear,far,clear,"microwave:0.80:132,278,479,485"
478,path clear,far,clear,"microwave:0.86:110,280,480,490"
479,path clear,far,clear,"microwave:0.89:124,281,476,492"
480,path clear,far,clear,"microwave:0.87:124,282,476,494"
481,path clear,far,clear,"microwave:0.89:126,289,475,501"
482,path clear,far,clear,"microwave:0.89:121,288,472,501"
483,path clear,far,clear,"microwave:0.89:120,288,472,501"
484,path clear,far,clear,"microwave:0.83:115,290,469,503"
485,path clear,far,clear,"microwave:0.90:118,291,468,504"
486,path clear,far,clear,"microwave:0.88:108,291,466,505"
487,path clear,far,clear,"microwave:0.88:100,290,462,505"
488,path clear,far,clear,"microwave:0.87:69,283,466,507"
489,path clear,far,clear,"microwave:0.86:81,286,467,510"
490,"obstacle right, move left",far,very_near,"microwave:0.88:80,288,467,512;refrigerator:0.55:521,0,1077,1172"
491,"obstacle right, move left",far,very_near,"microwave:0.89:67,285,467,512;refrigerator:0.49:523,2,1075,1154"
492,path clear,far,clear,"microwave:0.91:58,283,467,513"
493,path clear,far,clear,"microwave:0.91:62,284,465,513"
494,path clear,far,clear,"microwave:0.91:60,284,465,514"
495,path clear,far,clear,"microwave:0.92:55,283,464,514"
496,path clear,far,clear,"microwave:0.90:60,283,462,514"
497,path clear,far,clear,"microwave:0.86:62,280,466,515"
498,path clear,far,clear,"microwave:0.83:68,282,465,514"
499,path clear,far,clear,"microwave:0.83:52,269,465,512"
500,path clear,far,clear,"microwave:0.86:55,266,467,512"
501,path clear,far,clear,"microwave:0.82:68,276,466,513"
502,path clear,far,clear,"microwave:0.84:69,275,462,513"
503,path clear,far,clear,"microwave:0.88:66,276,462,512"
504,path clear,far,clear,"microwave:0.82:61,273,454,509"
505,path clear,far,clear,"microwave:0.82:62,272,450,509"
506,path clear,far,clear,"microwave:0.84:59,271,451,506"
507,path clear,far,clear,"microwave:0.77:57,267,452,505"
508,path clear,far,clear,"microwave:0.78:50,268,448,504"
509,path clear,far,clear,"microwave:0.76:52,264,449,504"
510,path clear,far,clear,"microwave:0.76:47,263,448,504"
511,path clear,far,clear,"microwave:0.82:46,261,442,503"
512,path clear,far,clear,"microwave:0.84:36,259,444,503"
513,path clear,far,clear,"microwave:0.84:29,257,441,503"
514,"obstacle right, move left",far,very_near,"microwave:0.82:26,257,439,504;refrigerator:0.54:517,2,1078,1211"
515,"obstacle right, move left",far,very_near,"microwave:0.87:34,258,438,504;refrigerator:0.60:517,3,1078,1214"
516,"obstacle right, move left",far,very_near,"microwave:0.86:31,259,438,506;refrigerator:0.66:518,2,1078,1223"
517,"obstacle right, move left",far,very_near,"microwave:0.89:25,262,438,509;refrigerator:0.57:520,4,1079,1217"
518,"obstacle right, move left",far,very_near,"microwave:0.89:19,263,435,510;refrigerator:0.50:517,68,1076,1232"
519,"obstacle right, move left",far,very_near,"microwave:0.88:20,266,437,516;refrigerator:0.43:520,2,1079,1241"
520,"obstacle right, move left",far,very_near,"microwave:0.83:17,266,444,523;refrigerator:0.69:517,1,1077,1256"
521,"obstacle right, move left",far,very_near,"microwave:0.80:11,261,449,526;refrigerator:0.74:521,2,1079,1262"
522,"obstacle right, move left",far,very_near,"microwave:0.79:12,264,451,530;refrigerator:0.67:525,2,1079,1273"
523,"obstacle right, move left",far,very_near,"microwave:0.82:14,267,450,536;refrigerator:0.46:527,2,1080,1281"
524,path clear,far,clear,"microwave:0.84:14,269,451,538"
525,path clear,far,clear,"microwave:0.87:10,269,453,539"
526,path clear,far,clear,"microwave:0.90:11,270,450,541"
527,path clear,far,clear,"microwave:0.89:10,271,453,544"
528,path clear,far,clear,"microwave:0.87:8,269,453,544"
529,path clear,far,clear,"microwave:0.87:8,269,453,547"
530,path clear,far,clear,"microwave:0.90:7,269,454,547"
531,path clear,far,clear,"microwave:0.88:8,270,452,547"
532,path clear,far,clear,"microwave:0.88:5,272,454,552"
533,path clear,far,clear,"microwave:0.88:5,272,455,552"
534,path clear,far,clear,"microwave:0.89:5,271,453,549"
535,path clear,far,clear,"microwave:0.89:6,271,454,550"
536,path clear,far,clear,"microwave:0.89:5,271,456,551"
537,path clear,far,clear,"microwave:0.89:5,270,456,551"
538,path clear,far,clear,"microwave:0.91:4,269,457,552"
539,path clear,far,clear,"microwave:0.93:4,267,453,552"
540,path clear,far,clear,"microwave:0.92:4,267,456,553"
541,path clear,far,clear,"microwave:0.92:4,263,454,551"
542,path clear,far,clear,"microwave:0.91:4,263,456,550"
543,path clear,far,clear,"microwave:0.93:3,261,459,549"
544,path clear,far,clear,"microwave:0.92:3,257,469,549"
545,path clear,far,clear,"microwave:0.90:3,254,460,550"
546,path clear,far,clear,"microwave:0.90:4,251,462,550"
547,path clear,far,clear,"microwave:0.90:3,249,463,549"
548,path clear,far,clear,"microwave:0.90:3,249,463,549"
549,path clear,far,clear,"microwave:0.89:3,250,453,548"
550,path clear,far,clear,"microwave:0.89:3,248,457,548"
551,path clear,far,clear,"microwave:0.89:3,248,456,550"
552,path clear,far,clear,"microwave:0.90:3,250,461,556"
553,path clear,far,clear,"microwave:0.91:3,251,461,561"
554,path clear,far,clear,"microwave:0.89:3,253,451,565"
555,path clear,far,clear,"microwave:0.89:2,260,439,573"
556,path clear,far,clear,"microwave:0.91:3,263,448,581"
557,path clear,far,clear,"microwave:0.89:3,264,444,583"
558,path clear,far,clear,"microwave:0.89:3,266,438,589"
559,path clear,far,clear,"microwave:0.88:3,268,435,588"
560,path clear,far,clear,"microwave:0.91:3,270,428,590"
561,path clear,far,clear,"microwave:0.90:3,270,419,594"
562,path clear,far,clear,"microwave:0.91:3,271,417,596"
563,path clear,far,clear,"microwave:0.90:3,271,421,595"
564,path clear,far,clear,"microwave:0.91:3,272,407,595"
565,path clear,far,clear,"microwave:0.91:3,272,409,596"
566,path clear,far,clear,"microwave:0.91:3,273,394,597"
567,path clear,far,clear,"microwave:0.91:3,272,405,599"
568,path clear,far,clear,"microwave:0.91:3,274,384,600"
569,path clear,far,clear,"microwave:0.92:3,271,380,601"
570,path clear,far,clear,"microwave:0.91:3,270,383,604"
571,path clear,far,clear,"microwave:0.93:3,268,378,604"
572,path clear,far,clear,"microwave:0.94:3,267,361,605"
573,path clear,far,clear,"microwave:0.76:3,261,355,606"
574,"obstacle right, move left",far,very_near,"microwave:0.85:4,262,321,604;refrigerator:0.44:390,2,1079,1564"
575,path clear,far,clear,"microwave:0.47:0,257,292,601"
576,"obstacle right, move left",far,very_near,"microwave:0.79:0,251,265,596;refrigerator:0.41:342,17,1080,1497"
577,path clear,far,clear,"microwave:0.90:1,242,236,587"
578,path clear,far,clear,"microwave:0.67:0,240,199,591"
579,"obstacle right, move left",clear,very_near,"refrigerator:0.42:255,17,1074,1499"
580,path clear,clear,clear,
581,path clear,clear,clear,
582,stop,very_near,very_near,"refrigerator:0.41:6,8,1018,1541"
583,path clear,clear,clear,
584,path clear,clear,clear,
585,"obstacle right, move left",clear,very_near,"refrigerator:0.48:800,58,1078,1500"
586,"obstacle right, move left",clear,very_near,"refrigerator:0.42:768,28,1078,1498"
587,"obstacle right, move left",clear,very_near,"refrigerator:0.44:742,54,1080,1495"
588,"obstacle right, move left",clear,very_near,"refrigerator:0.64:712,90,1080,1490"
589,stop,very_near,very_near,"refrigerator:0.58:685,134,1079,1487;refrigerator:0.43:2,12,755,1537"
590,"obstacle right, move left",clear,very_near,"refrigerator:0.64:661,53,1079,1483"
591,stop,very_near,very_near,"refrigerator:0.50:620,16,1080,1479;refrigerator:0.45:1,13,676,1534"
592,stop,very_near,very_near,"refrigerator:0.54:576,19,1080,1478;refrigerator:0.41:0,12,642,1540"
593,"obstacle right, move left",clear,very_near,"refrigerator:0.47:547,17,1080,1477"
594,path clear,clear,clear,
595,"obstacle right, move left",clear,very_near,"refrigerator:0.61:483,15,1078,1475"
596,path clear,clear,clear,
597,path clear,clear,clear,
598,"obstacle right, move left",clear,very_near,"refrigerator:0.44:387,12,1077,1473"
599,path clear,clear,clear,
600,"obstacle right, move left",clear,very_near,"refrigerator:0.55:301,19,1073,1459"
601,"obstacle right, move left",clear,very_near,"refrigerator:0.61:248,18,1061,1457"
602,stop,very_near,very_near,"refrigerator:0.61:208,17,1018,1460"
603,stop,very_near,very_near,"refrigerator:0.58:147,10,1000,1462"
604,stop,very_near,very_near,"refrigerator:0.66:62,13,1008,1466"
605,stop,very_near,very_near,"refrigerator:0.68:51,17,1022,1465"
606,stop,very_near,very_near,"refrigerator:0.72:54,22,1032,1465"
607,"obstacle left, move right",very_near,clear,"refrigerator:0.68:16,21,838,1461"
608,"obstacle left, move right",very_near,clear,"refrigerator:0.76:5,24,762,1476"
609,"obstacle left, move right",very_near,clear,"refrigerator:0.58:1,27,850,1472"
610,path clear,clear,clear,
611,path clear,clear,clear,
612,path clear,clear,clear,
613,path clear,clear,clear,
614,path clear,clear,clear,
615,path clear,clear,clear,
616,path clear,clear,clear,
617,path clear,clear,clear,
618,path clear,clear,clear,
619,path clear,clear,clear,
620,path clear,clear,clear,
621,path clear,clear,clear,
622,path clear,clear,clear,
623,path clear,clear,clear,
624,path clear,clear,clear,
625,path clear,clear,clear,
626,path clear,clear,clear,
627,path clear,clear,clear,
628,path clear,clear,clear,
629,path clear,clear,clear,
630,path clear,clear,clear,
631,path clear,clear,clear,
632,path clear,clear,clear,
633,path clear,clear,clear,
634,path clear,clear,clear,
635,path clear,clear,clear,
636,path clear,clear,clear,
637,path clear,clear,clear,
638,path clear,clear,clear,
639,path clear,clear,clear,
640,path clear,clear,clear,
641,path clear,clear,clear,
642,path clear,clear,clear,
643,path clear,clear,clear,
644,path clear,clear,clear,
645,path clear,clear,clear,
646,path clear,clear,clear,
647,path clear,clear,clear,
648,path clear,clear,clear,
649,path clear,clear,clear,
650,path clear,clear,clear,
651,path clear,clear,clear,
652,path clear,clear,clear,
653,path clear,clear,clear,
654,path clear,clear,clear,
655,path clear,clear,clear,
656,path clear,clear,clear,
657,path clear,clear,clear,
658,path clear,clear,clear,
659,path clear,clear,clear,
660,path clear,clear,clear,
661,path clear,clear,clear,
662,path clear,clear,clear,
663,path clear,clear,clear,
664,path clear,clear,clear,
665,path clear,clear,clear,
666,path clear,clear,clear,
667,path clear,clear,clear,
668,path clear,clear,clear,
669,path clear,clear,clear,
670,path clear,clear,clear,
671,path clear,clear,clear,
672,path clear,clear,clear,
673,path clear,clear,clear,
674,path clear,clear,clear,
675,path clear,clear,clear,
676,path clear,clear,clear,
677,path clear,clear,clear,
678,path clear,clear,clear,
679,path clear,clear,clear,
680,path clear,clear,clear,
681,path clear,clear,clear,
682,path clear,clear,clear,
683,path clear,clear,clear,
684,path clear,clear,clear,
685,path clear,clear,clear,
686,path clear,clear,clear,
687,path clear,clear,clear,
688,path clear,clear,clear,
689,path clear,clear,clear,
690,path clear,clear,clear,
691,path clear,clear,clear,
692,path clear,clear,clear,
693,path clear,clear,clear,
694,path clear,clear,clear,
695,path clear,clear,clear,
696,path clear,clear,clear,
697,path clear,clear,clear,
698,path clear,clear,clear,
699,path clear,clear,clear,
700,path clear,clear,clear,
701,path clear,clear,clear,
702,path clear,clear,clear,
703,path clear,clear,clear,
704,path clear,clear,clear,
705,path clear,clear,clear,
706,path clear,clear,clear,
707,path clear,clear,clear,
708,path clear,clear,clear,
709,path clear,clear,clear,
710,path clear,clear,clear,
711,path clear,clear,clear,
712,path clear,clear,clear,
713,path clear,clear,clear,
714,path clear,clear,clear,
715,path clear,clear,clear,
716,path clear,clear,clear,
717,path clear,clear,clear,
718,path clear,clear,clear,
719,path clear,clear,clear,
720,path clear,clear,clear,
721,path clear,clear,clear,
722,path clear,clear,clear,
723,path clear,clear,clear,
724,path clear,clear,clear,
725,path clear,clear,clear,
726,path clear,clear,clear,
727,path clear,clear,clear,
728,path clear,clear,clear,
729,path clear,clear,clear,
730,path clear,clear,clear,
731,path clear,clear,clear,
732,path clear,clear,clear,
733,path clear,clear,clear,
734,path clear,clear,clear,
735,path clear,clear,clear,
736,path clear,clear,clear,
737,path clear,clear,clear,
738,path clear,clear,clear,
739,path clear,clear,clear,
740,path clear,clear,clear,
741,path clear,clear,clear,
742,path clear,clear,clear,
743,path clear,clear,clear,
744,path clear,clear,clear,
745,path clear,clear,clear,
746,path clear,clear,clear,
747,path clear,clear,clear,
748,path clear,clear,clear,
749,path clear,clear,clear,
750,path clear,clear,clear,
751,path clear,clear,clear,
752,path clear,clear,clear,
753,path clear,clear,clear,
754,path clear,clear,clear,
755,path clear,clear,clear,
756,path clear,clear,clear,
757,path clear,clear,clear,
758,path clear,clear,clear,
759,path clear,clear,clear,
760,path clear,clear,clear,
761,path clear,clear,clear,
762,path clear,clear,clear,
763,path clear,clear,clear,
764,path clear,clear,clear,
765,path clear,clear,clear,
766,path clear,clear,clear,
767,path clear,clear,clear,
768,path clear,clear,clear,
769,path clear,clear,clear,
770,path clear,clear,clear,
771,path clear,clear,clear,
772,path clear,clear,clear,
773,path clear,clear,clear,
774,path clear,clear,clear,
775,path clear,clear,clear,
776,path clear,clear,clear,
777,path clear,clear,clear,
778,path clear,clear,clear,
779,path clear,clear,clear,
780,path clear,clear,clear,
781,path clear,clear,clear,
782,path clear,clear,clear,
783,path clear,clear,clear,
784,path clear,clear,clear,
785,path clear,clear,clear,
786,path clear,clear,clear,
787,path clear,clear,clear,
788,path clear,clear,clear,
789,path clear,clear,clear,
790,path clear,clear,clear,
791,path clear,clear,clear,
792,path clear,clear,clear,
793,path clear,clear,clear,
794,path clear,clear,clear,
795,path clear,clear,clear,
796,path clear,clear,clear,
797,path clear,clear,clear,
798,path clear,clear,clear,
799,path clear,clear,clear,
800,path clear,clear,clear,
801,path clear,clear,clear,
802,path clear,clear,clear,
803,path clear,clear,clear,
804,path clear,clear,clear,
805,path clear,clear,clear,
806,path clear,clear,clear,
807,path clear,clear,clear,
808,path clear,clear,clear,
809,path clear,clear,clear,
810,path clear,clear,clear,
811,path clear,clear,clear,
812,path clear,clear,clear,
813,path clear,clear,clear,
814,path clear,clear,clear,
815,path clear,clear,clear,
816,path clear,clear,clear,
817,path clear,clear,clear,
818,path clear,clear,clear,
819,path clear,clear,clear,
820,path clear,clear,clear,
821,path clear,clear,clear,
822,path clear,clear,clear,
823,path clear,clear,clear,
824,path clear,clear,clear,
825,path clear,clear,clear,
826,path clear,clear,clear,
827,path clear,clear,clear,
828,path clear,clear,clear,
829,path clear,clear,clear,
830,path clear,clear,clear,
831,path clear,clear,clear,
832,path clear,clear,clear,
833,path clear,clear,clear,
834,path clear,clear,clear,
835,path clear,clear,clear,
836,path clear,clear,clear,
837,path clear,clear,clear,
838,path clear,clear,clear,
839,path clear,clear,clear,
840,path clear,clear,clear,
841,path clear,clear,clear,
842,path clear,clear,clear,
843,path clear,clear,clear,
844,path clear,clear,clear,
845,path clear,clear,clear,
846,path clear,clear,clear,
847,path clear,clear,clear,
848,path clear,clear,clear,
849,path clear,clear,clear,
850,path clear,clear,clear,
851,path clear,clear,clear,
852,path clear,clear,clear,
853,path clear,clear,clear,
854,path clear,clear,clear,
855,path clear,clear,clear,
856,path clear,clear,clear,
857,path clear,clear,clear,
858,path clear,clear,clear,
859,path clear,clear,clear,
860,path clear,clear,clear,
861,path clear,clear,clear,
862,path clear,clear,clear,
863,path clear,clear,clear,
864,path clear,clear,clear,
865,path clear,clear,clear,
866,path clear,clear,clear,
867,path clear,clear,clear,
868,path clear,clear,clear,
869,path clear,clear,clear,
870,path clear,clear,clear,
871,path clear,clear,clear,
872,path clear,clear,clear,
873,path clear,clear,clear,
874,path clear,clear,clear,
875,path clear,clear,clear,
876,path clear,clear,clear,
877,path clear,clear,clear,
878,path clear,clear,clear,
879,path clear,clear,clear,
880,path clear,clear,clear,
881,path clear,clear,clear,
882,path clear,clear,clear,
883,path clear,clear,clear,
884,path clear,clear,clear,
885,path clear,clear,clear,
886,path clear,clear,clear,
887,path clear,clear,clear,
888,path clear,clear,clear,
889,path clear,clear,clear,
890,path clear,clear,clear,
891,path clear,clear,clear,
892,path clear,clear,clear,
893,path clear,clear,clear,
894,path clear,clear,clear,
895,path clear,clear,clear,
896,path clear,clear,clear,
897,path clear,clear,clear,
898,path clear,clear,clear,
899,path clear,clear,clear,
900,path clear,clear,clear,
901,path clear,clear,clear,
902,path clear,clear,clear,
903,path clear,clear,clear,
904,path clear,clear,clear,
905,path clear,clear,clear,
906,path clear,clear,clear,
907,path clear,clear,clear,
908,path clear,clear,clear,
909,path clear,clear,clear,
910,path clear,clear,clear,
911,path clear,clear,clear,
912,path clear,clear,clear,
913,path clear,clear,clear,
914,path clear,clear,clear,
915,path clear,clear,clear,
916,path clear,clear,clear,
917,path clear,clear,clear,
918,path clear,clear,clear,
919,path clear,clear,clear,
920,path clear,clear,clear,
921,path clear,clear,clear,
922,path clear,clear,clear,
923,path clear,clear,clear,
924,path clear,clear,clear,
925,path clear,clear,clear,
926,path clear,clear,clear,
927,path clear,clear,clear,
928,path clear,clear,clear,
929,path clear,clear,clear,
930,path clear,clear,clear,
931,path clear,clear,clear,
932,path clear,clear,clear,
933,path clear,clear,clear,
934,path clear,clear,clear,
935,path clear,clear,clear,
936,path clear,clear,clear,
937,path clear,clear,clear,
938,path clear,clear,clear,
939,path clear,clear,clear,
940,path clear,clear,clear,
941,path clear,clear,clear,
942,path clear,clear,clear,
943,path clear,clear,clear,
944,path clear,clear,clear,
945,path clear,clear,clear,
946,path clear,clear,clear,
947,path clear,clear,clear,
948,path clear,clear,clear,
949,path clear,clear,clear,
950,path clear,clear,clear,
951,path clear,clear,clear,
952,path clear,clear,clear,
953,path clear,clear,clear,
954,path clear,clear,clear,
955,path clear,clear,clear,
956,path clear,clear,clear,
957,path clear,clear,clear,
958,path clear,clear,clear,
959,path clear,clear,clear,
960,path clear,clear,clear,
961,path clear,clear,clear,
962,path clear,clear,clear,
963,path clear,clear,clear,
964,path clear,clear,clear,
965,path clear,clear,clear,
966,path clear,clear,clear,
967,path clear,clear,clear,
968,path clear,clear,clear,
969,path clear,clear,clear,
970,path clear,clear,clear,
971,path clear,clear,clear,
972,path clear,clear,clear,
973,path clear,clear,clear,
974,path clear,clear,clear,
975,path clear,clear,clear,
976,path clear,clear,clear,
977,path clear,clear,clear,
978,path clear,clear,clear,
979,path clear,clear,clear,
980,path clear,clear,clear,
981,path clear,clear,clear,
982,path clear,clear,clear,
983,path clear,clear,clear,
984,path clear,clear,clear,
985,path clear,clear,clear,
986,path clear,clear,clear,
987,path clear,clear,clear,
988,path clear,clear,clear,
989,path clear,clear,clear,
990,path clear,clear,clear,
991,path clear,clear,clear,
992,path clear,clear,clear,
993,path clear,clear,clear,
994,path clear,clear,clear,
995,path clear,clear,clear,
996,path clear,clear,clear,
997,path clear,clear,clear,
998,path clear,clear,clear,
999,path clear,clear,clear,
1000,path clear,clear,clear,
1001,path clear,clear,clear,
1002,path clear,clear,clear,
1003,path clear,clear,clear,
1004,path clear,clear,clear,
1005,path clear,clear,clear,
1006,path clear,clear,clear,
1007,path clear,clear,clear,
1008,path clear,clear,clear,
1009,path clear,clear,clear,
1010,path clear,clear,clear,
1011,path clear,clear,clear,
1012,path clear,clear,clear,
1013,path clear,clear,clear,
1014,path clear,clear,clear,
1015,path clear,clear,clear,
1016,path clear,clear,clear,
1017,path clear,clear,clear,
1018,path clear,clear,clear,
1019,path clear,clear,clear,
1020,path clear,clear,clear,
1021,path clear,clear,clear,
1022,path clear,clear,clear,
1023,path clear,clear,clear,
1024,path clear,clear,clear,
1025,path clear,clear,clear,
1026,path clear,clear,clear,
1027,path clear,clear,clear,
1028,path clear,clear,clear,
1029,path clear,clear,clear,
1030,path clear,clear,clear,
1031,path clear,clear,clear,
1032,path clear,clear,clear,
1033,path clear,clear,clear,
1034,path clear,clear,clear,
1035,path clear,clear,clear,
1036,path clear,clear,clear,
1037,path clear,clear,clear,
1038,path clear,clear,clear,
1039,path clear,clear,clear,
1040,path clear,clear,clear,
1041,path clear,clear,clear,
1042,path clear,clear,clear,
1043,path clear,clear,clear,
1044,path clear,clear,clear,
1045,path clear,clear,clear,
1046,path clear,clear,clear,
1047,path clear,clear,clear,
1048,path clear,clear,clear,
1049,path clear,clear,clear,
1050,path clear,clear,clear,
1051,path clear,clear,clear,
1052,path clear,clear,clear,
1053,path clear,clear,clear,
1054,path clear,clear,clear,
1055,path clear,clear,clear,
1056,path clear,clear,clear,
1057,path clear,clear,clear,
1058,path clear,clear,clear,
1059,path clear,clear,clear,
1060,path clear,clear,clear,
1061,path clear,clear,clear,
1062,path clear,clear,clear,
1063,path clear,clear,clear,
1064,path clear,clear,clear,
1065,path clear,clear,clear,
1066,path clear,clear,clear,
1067,path clear,clear,clear,
1068,path clear,clear,clear,
1069,path clear,clear,clear,
1070,path clear,clear,clear,
1071,path clear,clear,clear,
1072,path clear,clear,clear,
1073,path clear,clear,clear,
1074,path clear,clear,clear,
1075,path clear,clear,clear,
1076,path clear,clear,clear,
1077,path clear,clear,clear,
1078,path clear,clear,clear,
1079,path clear,clear,clear,
1080,path clear,clear,clear,
1081,path clear,clear,clear,
1082,path clear,clear,clear,
1083,path clear,clear,clear,
1084,path clear,clear,clear,
1085,path clear,clear,clear,
1086,path clear,clear,clear,
1087,path clear,clear,clear,
1088,path clear,clear,clear,
1089,path clear,clear,clear,
1090,path clear,clear,clear,
1091,path clear,clear,clear,
1092,path clear,clear,clear,
1093,path clear,clear,clear,
1094,path clear,clear,clear,
1095,path clear,clear,clear,
1096,path clear,clear,clear,
1097,path clear,clear,clear,
1098,path clear,clear,clear,
1099,path clear,clear,clear,
1100,path clear,clear,clear,
1101,path clear,clear,clear,
1102,path clear,clear,clear,
1103,path clear,clear,clear,
1104,path clear,clear,clear,
1105,path clear,clear,clear,
1106,path clear,clear,clear,
1107,path clear,clear,clear,
1108,path clear,clear,clear,
1109,path clear,clear,clear,
1110,path clear,clear,clear,
1111,path clear,clear,clear,
1112,path clear,clear,clear,
1113,path clear,clear,clear,
1114,path clear,clear,clear,
1115,path clear,clear,clear,
1116,path clear,clear,clear,
1117,path clear,clear,clear,
1118,path clear,clear,clear,
1119,path clear,clear,clear,
1120,path clear,clear,clear,
1121,path clear,clear,clear,
1122,path clear,clear,clear,
1123,path clear,clear,clear,
1124,path clear,clear,clear,
1125,path clear,clear,clear,
1126,path clear,clear,clear,
1127,path clear,clear,clear,
1128,path clear,clear,clear,
1129,path clear,clear,clear,
1130,path clear,clear,clear,
1131,path clear,clear,clear,
1132,path clear,clear,clear,
1133,path clear,clear,clear,
1134,path clear,clear,clear,
1135,path clear,clear,clear,
1136,path clear,clear,clear,
1137,path clear,clear,clear,
1138,path clear,clear,clear,
1139,path clear,clear,clear,
1140,path clear,clear,clear,
1141,path clear,clear,clear,
1142,path clear,clear,clear,
1143,path clear,clear,clear,
1144,path clear,clear,clear,
1145,path clear,clear,clear,
1146,path clear,clear,clear,
1147,path clear,clear,clear,
1148,path clear,clear,clear,
1149,path clear,clear,clear,
1150,path clear,clear,clear,
1151,path clear,clear,clear,
1152,path clear,clear,clear,
1153,path clear,clear,clear,
1154,path clear,clear,clear,
1155,path clear,clear,clear,
1156,path clear,clear,clear,
1157,path clear,clear,clear,
1158,path clear,clear,clear,
1159,path clear,clear,clear,
1160,path clear,clear,clear,
1161,path clear,clear,clear,
1162,path clear,clear,clear,
1163,path clear,clear,clear,
1164,path clear,clear,clear,
1165,path clear,clear,clear,
1166,path clear,clear,clear,
1167,path clear,clear,clear,
1168,path clear,clear,clear,
1169,path clear,clear,clear,
1170,path clear,clear,clear,
1171,path clear,clear,clear,
1172,path clear,clear,clear,
1173,path clear,clear,clear,
1174,path clear,clear,clear,
1175,path clear,clear,clear,
1176,path clear,clear,clear,
1177,path clear,clear,clear,
1178,path clear,clear,clear,
1179,path clear,clear,clear,
1180,path clear,clear,clear,
1181,path clear,clear,clear,
1182,path clear,clear,clear,
1183,path clear,clear,clear,
1184,path clear,clear,clear,
1185,path clear,clear,clear,
1186,path clear,clear,clear,
1187,path clear,clear,clear,
1188,path clear,clear,clear,
1189,path clear,clear,clear,
1190,path clear,clear,clear,
1191,path clear,clear,clear,
1192,path clear,clear,clear,
1193,path clear,clear,clear,
1194,path clear,clear,clear,
1195,path clear,clear,clear,
1196,path clear,clear,clear,
1197,path clear,clear,clear,
1198,path clear,clear,clear,
1199,path clear,clear,clear,
1200,path clear,clear,clear,
1201,path clear,clear,clear,
1202,path clear,clear,clear,
1203,path clear,clear,clear,
1204,path clear,clear,clear,
1205,path clear,clear,clear,
1206,path clear,clear,clear,
1207,path clear,clear,clear,
1208,path clear,clear,clear,
1209,path clear,clear,clear,
1210,path clear,clear,clear,
1211,path clear,clear,clear,
1212,path clear,clear,clear,
1213,path clear,clear,clear,
1214,path clear,clear,clear,
1215,path clear,clear,clear,
1216,path clear,clear,clear,
1217,path clear,clear,clear,
1218,path clear,clear,clear,
1219,path clear,clear,clear,
1220,path clear,clear,clear,
1221,path clear,clear,clear,
1222,path clear,clear,clear,
1223,path clear,clear,clear,
1224,path clear,clear,clear,
1225,path clear,clear,clear,
1226,path clear,clear,clear,
1227,path clear,clear,clear,
1228,path clear,clear,clear,
1229,path clear,clear,clear,
1230,path clear,clear,clear,
1231,path clear,clear,clear,
1232,path clear,clear,clear,
1233,path clear,clear,clear,
1234,path clear,clear,clear,
1235,path clear,clear,clear,
1236,path clear,clear,clear,
1237,path clear,clear,clear,
1238,path clear,clear,clear,
1239,path clear,clear,clear,
1240,path clear,clear,clear,
1241,path clear,clear,clear,
1242,path clear,clear,clear,
1243,path clear,clear,clear,
1244,path clear,clear,clear,
1245,path clear,clear,clear,
1246,path clear,clear,clear,
1247,path clear,clear,clear,
1248,path clear,clear,clear,
1249,path clear,clear,clear,
1250,path clear,clear,clear,
1251,path clear,clear,clear,
1252,path clear,clear,clear,
1253,path clear,clear,clear,
1254,path clear,clear,clear,
1255,path clear,clear,clear,
1256,path clear,clear,clear,
1257,path clear,clear,clear,
1258,path clear,clear,clear,
1259,path clear,clear,clear,
1260,path clear,clear,clear,
1261,path clear,clear,clear,
1262,path clear,clear,clear,
1263,path clear,clear,clear,
1264,path clear,clear,clear,
1265,path clear,clear,clear,
1266,path clear,clear,clear,
1267,path clear,clear,clear,
1268,path clear,clear,clear,
1269,path clear,clear,clear,
1270,path clear,clear,clear,
1271,path clear,clear,clear,
1272,path clear,clear,clear,
1273,path clear,clear,clear,
1274,path clear,clear,clear,
1275,path clear,clear,clear,
1276,path clear,clear,clear,
1277,path clear,clear,clear,
1278,path clear,clear,clear,
1279,path clear,clear,clear,
1280,path clear,clear,clear,
1281,path clear,clear,clear,
1282,path clear,clear,clear,
1283,path clear,clear,clear,
1284,path clear,clear,clear,
1285,path clear,clear,clear,
1286,path clear,clear,clear,
1287,path clear,clear,clear,
