frame,decision,left_status,right_status,detections
242,path clear,near,near,"chair:0.94:277,321,700,991;chair:0.76:778,200,971,603"
243,path clear,near,near,"chair:0.93:271,327,696,993;chair:0.74:775,203,962,602"
244,path clear,near,near,"chair:0.91:263,331,690,1000;chair:0.81:780,209,955,614"
245,path clear,near,near,"chair:0.93:255,335,683,1010;chair:0.83:770,211,949,627"
246,path clear,near,near,"chair:0.95:250,342,675,1016;chair:0.80:765,217,946,613"
247,path clear,near,near,"chair:0.94:243,349,669,1027;chair:0.81:749,220,938,641"
248,path clear,near,near,"chair:0.93:237,355,662,1042;chair:0.84:765,227,937,602"
249,path clear,near,near,"chair:0.94:229,366,657,1048;chair:0.79:754,231,930,628;chair:0.49:530,135,655,465"
250,path clear,near,near,"chair:0.95:223,373,656,1057;chair:0.81:747,238,925,630"
251,path clear,near,near,"chair:0.95:219,380,652,1065;chair:0.75:743,247,919,653"
252,path clear,near,far,"chair:0.94:213,386,647,1068;chair:0.78:739,255,912,651"
253,path clear,near,far,"chair:0.96:210,393,646,1077;chair:0.74:740,263,912,640"
254,path clear,near,far,"chair:0.91:208,401,643,1084;chair:0.75:741,269,910,618"
255,path clear,near,far,"chair:0.84:199,409,639,1092;chair:0.77:741,274,906,651"
256,path clear,near,far,"chair:0.96:192,415,640,1103;chair:0.78:738,286,901,677"
257,path clear,near,far,"chair:0.94:188,422,636,1117;chair:0.73:738,291,899,698"
258,path clear,near,far,"chair:0.86:182,429,634,1121;chair:0.75:726,295,896,691"
259,path clear,near,far,"chair:0.75:737,300,891,705;chair:0.70:180,433,633,1130;tv:0.57:288,433,594,763;chair:0.48:179,645,632,1130"
260,path clear,near,far,"chair:0.89:176,440,627,1138;chair:0.74:735,303,886,714"
261,path clear,near,far,"chair:0.94:170,445,625,1146;chair:0.73:738,308,884,729"
262,path clear,near,far,"chair:0.94:165,449,619,1150;chair:0.73:739,316,883,736"
263,path clear,near,far,"chair:0.94:161,453,618,1155;chair:0.67:731,315,880,740"
264,path clear,near,far,"chair:0.94:157,459,618,1161;chair:0.65:722,317,878,733"
265,path clear,near,far,"chair:0.95:152,461,615,1165;chair:0.67:714,325,875,726"
266,path clear,near,far,"chair:0.96:146,468,614,1172;chair:0.67:707,329,874,731"
267,path clear,near,far,"chair:0.96:142,473,610,1178;chair:0.68:716,335,870,746"
268,path clear,near,far,"chair:0.97:138,476,604,1184;chair:0.62:714,338,866,740"
269,path clear,near,far,"chair:0.96:132,479,602,1189;chair:0.60:706,342,864,741"
270,path clear,near,far,"chair:0.96:129,481,596,1195;chair:0.75:705,344,863,732"
271,path clear,near,far,"chair:0.95:125,484,597,1203;chair:0.79:702,341,859,730"
272,path clear,near,far,"chair:0.95:121,486,591,1214;chair:0.73:704,345,859,744"
273,path clear,near,far,"chair:0.95:118,489,594,1222;chair:0.75:702,349,857,736"
274,path clear,near,far,"chair:0.95:114,494,590,1225;chair:0.79:699,352,856,740"
275,path clear,near,far,"chair:0.95:111,497,591,1233;chair:0.74:698,352,856,747"
276,path clear,near,far,"chair:0.95:106,500,589,1237;chair:0.75:698,358,855,747"
277,path clear,near,far,"chair:0.94:100,502,585,1244;chair:0.79:692,365,854,763"
278,path clear,near,far,"chair:0.95:94,506,579,1247;chair:0.82:689,368,854,776"
279,path clear,near,far,"chair:0.95:89,509,573,1255;chair:0.79:690,368,854,779"
280,path clear,near,far,"chair:0.94:87,514,573,1259;chair:0.79:694,365,851,802"
281,path clear,near,far,"chair:0.94:83,519,574,1265;chair:0.79:693,371,853,799"
282,path clear,near,far,"chair:0.94:78,526,576,1279;chair:0.81:692,372,852,800"
283,path clear,near,far,"chair:0.95:75,533,575,1286;chair:0.70:688,381,852,804"
284,path clear,near,far,"chair:0.95:71,540,573,1301;chair:0.84:688,393,850,824"
285,path clear,near,far,"chair:0.95:66,549,562,1317;chair:0.83:688,406,850,833;chair:0.46:435,291,576,623"
286,path clear,near,far,"chair:0.95:63,558,571,1329;chair:0.80:688,416,850,841"
287,path clear,near,far,"chair:0.95:60,569,569,1338;chair:0.83:684,416,849,843;chair:0.44:440,305,573,626"
288,path clear,near,far,"chair:0.94:59,574,560,1350;chair:0.81:684,426,851,843"
289,path clear,near,far,"chair:0.93:55,578,567,1358;chair:0.78:685,433,850,858"
290,path clear,near,far,"chair:0.96:52,583,561,1366;chair:0.69:675,444,853,821"
291,path clear,near,far,"chair:0.95:46,587,563,1378;chair:0.45:668,448,853,797"
292,path clear,near,far,"chair:0.96:39,591,557,1387;chair:0.55:659,444,851,804"
293,path clear,near,far,"chair:0.95:31,600,557,1393;chair:0.70:663,448,846,798"
294,path clear,near,far,"chair:0.95:24,607,551,1402;chair:0.58:649,448,842,829"
295,path clear,near,far,"chair:0.94:18,611,549,1409;chair:0.72:648,449,836,864"
296,path clear,near,far,"chair:0.95:11,614,544,1418;chair:0.77:650,452,833,838"
297,path clear,near,far,"chair:0.95:7,618,542,1428;chair:0.77:644,452,827,877"
298,path clear,near,far,"chair:0.95:5,621,540,1432;chair:0.77:645,456,825,864"
299,path clear,near,far,"chair:0.96:2,624,539,1437;chair:0.74:640,460,822,883"
300,path clear,near,far,"chair:0.96:1,625,533,1443;chair:0.73:638,465,820,877"
301,path clear,near,far,"chair:0.96:0,629,528,1451;chair:0.76:640,463,818,895"
302,path clear,near,far,"chair:0.95:0,630,527,1453;chair:0.76:641,466,817,894"
303,path clear,near,far,"chair:0.96:0,630,523,1462;chair:0.80:637,465,815,902"
304,path clear,near,far,"chair:0.96:0,632,524,1467;chair:0.76:634,469,817,901"
305,path clear,near,far,"chair:0.95:0,634,519,1470;chair:0.76:634,466,816,909"
306,path clear,near,far,"chair:0.96:1,634,516,1473;chair:0.78:636,463,813,917"
307,path clear,near,far,"chair:0.96:0,635,516,1478;chair:0.76:634,462,813,916"
308,path clear,near,far,"chair:0.95:1,636,515,1481;chair:0.69:636,468,813,910"
309,path clear,near,far,"chair:0.96:2,637,514,1486;chair:0.74:631,468,812,910"
310,path clear,near,far,"chair:0.95:2,638,511,1494;chair:0.75:631,469,811,911"
311,path clear,near,far,"chair:0.96:2,639,512,1497;chair:0.77:633,468,810,922"
312,"obstacle left, move right",very_near,far,"chair:0.95:1,639,508,1504;chair:0.75:627,468,809,902"
313,"obstacle left, move right",very_near,far,"chair:0.95:1,639,507,1513;chair:0.74:625,471,809,882"
314,"obstacle left, move right",very_near,far,"chair:0.94:1,639,505,1519;chair:0.73:621,469,808,900"
315,"obstacle left, move right",very_near,far,"chair:0.94:0,639,506,1524;chair:0.74:627,469,808,854"
316,"obstacle left, move right",very_near,far,"chair:0.94:1,640,501,1527;chair:0.72:627,471,807,852"
317,"obstacle left, move right",very_near,far,"chair:0.93:1,641,494,1530;chair:0.67:627,470,805,832"
318,"obstacle left, move right",very_near,far,"chair:0.95:1,641,491,1539;chair:0.67:613,466,803,893"
319,"obstacle left, move right",very_near,far,"chair:0.96:2,643,486,1543;chair:0.73:622,476,803,919"
320,"obstacle left, move right",very_near,far,"chair:0.96:1,645,479,1548;chair:0.69:614,472,799,914"
321,"obstacle left, move right",very_near,far,"chair:0.96:1,645,477,1557;chair:0.77:611,475,800,918"
322,"obstacle left, move right",very_near,far,"chair:0.95:1,648,472,1566;chair:0.66:608,472,796,919"
323,"obstacle left, move right",very_near,far,"chair:0.95:1,654,468,1574;chair:0.72:610,470,795,914"
324,"obstacle left, move right",very_near,far,"chair:0.94:2,659,467,1582;chair:0.69:606,479,793,933"
325,"obstacle left, move right",very_near,far,"chair:0.94:2,662,467,1590;chair:0.72:599,477,791,941"
326,"obstacle left, move right",very_near,far,"chair:0.93:2,663,464,1597;chair:0.73:604,484,792,938"
327,"obstacle left, move right",very_near,far,"chair:0.91:2,664,463,1608;chair:0.77:605,484,791,935"
328,"obstacle left, move right",very_near,far,"chair:0.93:2,666,466,1613;chair:0.75:604,479,792,943"
329,"obstacle left, move right",very_near,far,"chair:0.90:3,670,464,1619;chair:0.76:602,483,791,941;chair:0.43:1,954,464,1620"
330,"obstacle left, move right",very_near,far,"chair:0.93:3,670,463,1632;chair:0.68:602,486,788,948;chair:0.59:605,485,792,814"
331,"obstacle left, move right",very_near,far,"chair:0.91:3,674,459,1633;chair:0.75:601,476,789,944"
332,"obstacle left, move right",very_near,far,"chair:0.86:3,679,455,1643;chair:0.74:600,482,786,947"
333,"obstacle left, move right",very_near,far,"chair:0.93:2,675,457,1648;chair:0.74:598,484,785,949;chair:0.44:600,484,790,817"
334,"obstacle left, move right",very_near,far,"chair:0.91:2,679,452,1657;chair:0.67:597,484,786,952;chair:0.59:601,482,790,811"
335,"obstacle left, move right",very_near,far,"chair:0.89:2,680,451,1666;chair:0.74:595,486,788,926"
336,"obstacle left, move right",very_near,far,"chair:0.86:2,680,451,1673;chair:0.71:596,484,790,946;chair:0.41:602,486,793,814"
337,"obstacle left, move right",very_near,far,"chair:0.88:2,681,451,1675;chair:0.71:598,482,794,911"
338,"obstacle left, move right",very_near,far,"chair:0.85:2,684,456,1680;chair:0.76:598,473,796,902"
339,"obstacle left, move right",very_near,far,"chair:0.84:2,683,457,1688;chair:0.80:603,475,798,909"
340,"obstacle left, move right",very_near,far,"chair:0.84:2,683,455,1696;chair:0.82:601,471,801,908"
341,"obstacle left, move right",very_near,far,"chair:0.81:2,686,454,1707;chair:0.80:603,474,803,914"
342,"obstacle left, move right",very_near,far,"chair:0.79:2,686,454,1714;chair:0.78:603,474,804,917"
343,"obstacle left, move right",very_near,far,"chair:0.77:603,474,805,917;chair:0.63:3,691,454,1719;chair:0.48:2,996,455,1720"
344,"obstacle left, move right",very_near,far,"chair:0.78:601,469,807,917;chair:0.64:3,690,453,1725;chair:0.61:1,1003,455,1725"
345,path clear,near,far,"chair:0.77:598,460,808,961;chair:0.66:2,993,450,1735"
346,"obstacle left, move right",very_near,far,"chair:0.77:597,464,810,958;chair:0.70:2,993,449,1741"
347,"obstacle left, move right",very_near,far,"chair:0.80:597,465,813,965;chair:0.68:2,998,449,1748"
348,"obstacle left, move right",very_near,far,"chair:0.79:596,465,817,966;chair:0.67:2,994,451,1756"
349,"obstacle left, move right",very_near,far,"chair:0.78:596,465,820,966;chair:0.70:2,1003,452,1763"
350,"obstacle left, move right",very_near,far,"chair:0.78:596,470,825,971;chair:0.68:2,1004,453,1772"
351,"obstacle left, move right",very_near,far,"chair:0.76:595,474,828,969;chair:0.64:2,1008,452,1780;chair:0.53:2,692,451,1770"
352,"obstacle left, move right",very_near,far,"chair:0.72:2,1024,452,1785;chair:0.70:595,467,829,968"
353,"obstacle left, move right",very_near,far,"chair:0.70:594,469,832,942;chair:0.68:2,701,452,1789"
354,"obstacle left, move right",very_near,far,"chair:0.75:593,475,836,917;chair:0.65:2,1002,451,1799"
355,"obstacle left, move right",very_near,far,"chair:0.72:594,476,837,977;chair:0.70:3,706,451,1801"
356,"obstacle left, move right",very_near,far,"chair:0.72:2,1018,451,1817;chair:0.71:596,481,840,976"
357,"obstacle left, move right",very_near,far,"chair:0.64:596,484,842,979;chair:0.62:2,1007,450,1829"
358,"obstacle left, move right",very_near,far,"chair:0.75:595,485,843,972;chair:0.60:2,1021,447,1842"
359,"obstacle left, move right",very_near,far,"chair:0.63:591,474,839,878;chair:0.59:2,1040,444,1850"
360,"obstacle left, move right",very_near,far,"chair:0.69:590,477,841,914;chair:0.58:2,718,440,1862;chair:0.56:2,1056,440,1869;chair:0.45:525,451,631,804"
361,"obstacle left, move right",very_near,far,"chair:0.76:586,469,842,922;chair:0.61:1,757,435,1882;chair:0.54:516,447,634,803"
362,"obstacle left, move right",very_near,far,"chair:0.74:586,468,840,919;chair:0.56:525,452,635,798;chair:0.48:3,1024,433,1895"
363,"obstacle left, move right",very_near,far,"chair:0.69:4,1045,431,1904;chair:0.68:580,475,840,911;chair:0.51:522,451,634,801"
364,"obstacle left, move right",very_near,far,"chair:0.75:573,472,839,920;chair:0.61:6,1054,431,1906;chair:0.55:518,449,631,803"
365,"obstacle left, move right",very_near,far,"chair:0.72:571,469,839,923;chair:0.56:514,448,628,802;chair:0.51:5,1065,428,1914"
366,"obstacle left, move right",very_near,far,"chair:0.73:576,464,840,949;chair:0.70:3,1068,429,1915;chair:0.54:509,447,629,807"
367,"obstacle left, move right",very_near,far,"chair:0.76:569,464,840,921;chair:0.70:2,1070,428,1915;chair:0.44:508,448,629,809"
368,"obstacle left, move right",very_near,far,"chair:0.70:1,1074,428,1913;chair:0.70:572,460,841,929;chair:0.55:505,449,627,805;chair:0.43:1,716,330,1201"
369,"obstacle left, move right",very_near,far,"chair:0.81:1,1070,427,1913;chair:0.75:568,467,842,990;chair:0.51:505,447,626,806;chair:0.49:0,718,327,1198"
370,"obstacle left, move right",very_near,far,"chair:0.82:1,1078,426,1914;chair:0.80:563,464,846,982;chair:0.52:0,719,324,1200;chair:0.43:506,446,627,811"
371,"obstacle left, move right",very_near,far,"chair:0.82:563,464,848,986;chair:0.73:1,1084,425,1913;chair:0.46:504,446,626,810"
372,"obstacle left, move right",very_near,far,"chair:0.80:566,462,847,984;chair:0.79:1,1089,424,1914;chair:0.49:502,445,625,822;chair:0.44:1,723,319,1210"
373,"obstacle left, move right",very_near,far,"chair:0.84:1,1095,423,1915;chair:0.79:564,462,850,970;chair:0.52:500,442,624,826;chair:0.48:1,725,317,1213"
374,"obstacle left, move right",very_near,far,"chair:0.79:565,461,850,976;chair:0.75:2,1091,422,1913;chair:0.54:500,444,624,823;chair:0.45:0,724,316,1219"
375,"obstacle left, move right",very_near,far,"chair:0.82:567,464,852,995;chair:0.57:1,1113,421,1912;chair:0.53:501,445,624,823;chair:0.44:0,725,314,1221"
376,"obstacle left, move right",very_near,far,"chair:0.80:565,461,853,985;chair:0.66:2,1119,419,1913;chair:0.52:501,443,624,816;chair:0.47:1,730,311,1223"
377,"obstacle left, move right",very_near,far,"chair:0.79:563,456,854,998;chair:0.63:3,1117,418,1911;chair:0.46:500,437,623,812;chair:0.45:1,732,308,1237"
378,"obstacle left, move right",very_near,far,"chair:0.84:561,457,855,1002;chair:0.66:3,1125,417,1912;chair:0.54:1,729,306,1243;chair:0.48:500,437,622,807"
379,"obstacle left, move right",very_near,far,"chair:0.84:560,458,857,999;chair:0.68:2,1132,417,1914;chair:0.47:501,440,621,821;chair:0.45:1,731,305,1245"
380,"obstacle left, move right",very_near,far,"chair:0.85:563,459,859,1001;chair:0.51:2,1154,414,1910;chair:0.48:500,439,623,831"
381,"obstacle left, move right",very_near,far,"chair:0.83:560,455,859,997;chair:0.52:499,438,623,825;chair:0.43:2,1160,413,1912"
382,"obstacle left, move right",very_near,far,"chair:0.84:556,452,860,998;chair:0.47:1,733,293,1258;chair:0.46:502,437,621,819;chair:0.45:2,1161,411,1914"
383,"obstacle left, move right",very_near,far,"chair:0.85:555,450,862,996;chair:0.53:1,736,291,1259;chair:0.52:3,1160,408,1913;chair:0.42:501,436,618,820"
384,"obstacle left, move right",very_near,far,"chair:0.86:557,454,862,996;chair:0.53:495,434,620,815;chair:0.50:1,735,286,1266;chair:0.42:4,1178,408,1913"
385,path clear,near,far,"chair:0.86:556,450,862,995;chair:0.47:2,736,282,1272;chair:0.47:493,435,620,818"
386,path clear,far,far,"chair:0.84:555,448,863,990;chair:0.44:493,433,619,805"
387,path clear,far,far,"chair:0.83:550,448,863,952;chair:0.64:489,431,621,803"
388,path clear,far,far,"chair:0.81:555,443,863,971;chair:0.67:486,431,621,810"
389,path clear,far,far,"chair:0.80:552,446,863,939;chair:0.51:485,431,620,816"
390,path clear,far,far,"chair:0.85:555,446,864,983;chair:0.63:483,431,621,812"
391,path clear,far,far,"chair:0.84:551,449,865,962;chair:0.63:482,430,614,813"
392,path clear,far,far,"chair:0.83:551,449,864,945;chair:0.57:481,430,617,815"
393,path clear,far,far,"chair:0.85:550,448,866,935;chair:0.59:480,428,620,820"
394,"obstacle left, move right",very_near,far,"chair:0.86:551,450,869,953;chair:0.61:479,428,618,825;chair:0.49:3,1208,381,1919"
395,path clear,far,far,"chair:0.87:551,452,870,950;chair:0.63:480,428,618,824"
396,path clear,far,near,"chair:0.85:554,448,870,1002;chair:0.64:479,427,615,820"
397,path clear,far,far,"chair:0.87:555,449,870,992;chair:0.62:478,426,615,824"
398,path clear,far,far,"chair:0.86:555,450,871,1000;chair:0.67:477,424,613,829"
399,path clear,far,far,"chair:0.87:553,451,874,998;chair:0.69:477,425,612,829"
400,path clear,far,far,"chair:0.87:552,451,878,998;chair:0.68:476,424,612,821"
401,path clear,far,far,"chair:0.87:551,450,879,994;chair:0.68:476,424,614,817"
402,path clear,far,far,"chair:0.84:552,446,879,983;chair:0.67:474,422,615,818"
403,path clear,far,near,"chair:0.88:551,444,881,1015;chair:0.65:474,420,616,830"
404,path clear,far,far,"chair:0.85:550,444,883,982;chair:0.63:472,419,614,831"
405,path clear,far,near,"chair:0.89:550,443,887,1010;chair:0.65:473,419,614,830"
406,path clear,far,far,"chair:0.88:553,443,890,986;chair:0.63:475,421,615,831"
407,path clear,far,far,"chair:0.85:551,443,892,968;chair:0.63:475,421,616,830"
408,path clear,far,near,"chair:0.85:550,442,896,1003;chair:0.59:474,417,614,838"
409,path clear,near,near,"chair:0.83:551,443,900,1012;chair:0.56:473,413,613,841;chair:0.42:0,820,213,1455"
410,path clear,far,near,"chair:0.84:551,442,902,999;chair:0.62:471,413,615,845"
411,path clear,far,far,"chair:0.83:551,441,908,991;chair:0.65:474,415,612,844"
412,path clear,far,far,"chair:0.80:552,444,912,982;chair:0.60:475,413,612,843"
413,path clear,far,far,"chair:0.84:553,440,915,967;chair:0.68:474,413,614,847"
414,path clear,far,far,"chair:0.85:551,440,918,978;chair:0.68:474,410,616,847"
415,path clear,far,near,"chair:0.86:553,434,921,1012;chair:0.67:473,410,618,848"
416,path clear,far,near,"chair:0.88:553,435,925,1023;chair:0.68:471,404,623,841"
417,path clear,far,near,"chair:0.90:555,436,931,1034;chair:0.75:470,402,626,856"
418,path clear,far,near,"chair:0.89:556,434,937,1038;chair:0.72:471,399,621,838"
419,path clear,far,near,"chair:0.91:551,425,940,1039;chair:0.64:473,397,610,832"
420,path clear,far,near,"chair:0.91:551,423,944,1045;chair:0.70:471,392,611,846"
421,path clear,far,near,"chair:0.90:553,425,949,1038;chair:0.61:473,391,604,836"
422,path clear,far,near,"chair:0.90:553,424,955,1036;chair:0.60:475,392,598,828"
423,path clear,far,near,"chair:0.91:553,424,958,1036;chair:0.62:476,390,604,833"
424,path clear,far,near,"chair:0.90:551,421,964,1039;chair:0.66:475,389,609,834"
425,path clear,far,near,"chair:0.91:553,424,964,1042;chair:0.66:474,388,613,840"
426,path clear,far,near,"chair:0.91:553,419,968,1045;chair:0.62:472,388,614,844"
427,path clear,far,near,"chair:0.91:559,419,974,1051;chair:0.63:472,387,615,850"
428,path clear,far,near,"chair:0.89:560,418,977,1046;chair:0.61:472,387,613,841"
429,path clear,far,near,"chair:0.89:559,416,979,1048;chair:0.53:471,387,606,842"
430,path clear,far,near,"chair:0.90:563,416,980,1051;chair:0.54:470,386,599,855"
431,path clear,far,near,"chair:0.90:563,418,977,1053;chair:0.60:469,386,601,855"
432,path clear,far,near,"chair:0.91:565,420,983,1057;chair:0.58:470,386,598,853"
433,path clear,far,near,"chair:0.92:564,419,984,1061;chair:0.64:468,385,604,847"
434,path clear,far,near,"chair:0.92:567,418,987,1066;chair:0.57:470,385,598,859"
435,path clear,far,near,"chair:0.93:564,416,989,1069;chair:0.62:470,384,599,856"
436,path clear,far,near,"chair:0.92:564,418,990,1066;chair:0.64:467,382,604,855"
437,path clear,far,near,"chair:0.92:563,416,994,1071;chair:0.57:466,376,603,852"
438,path clear,far,near,"chair:0.92:562,414,994,1071;chair:0.55:468,379,607,852"
439,path clear,far,near,"chair:0.91:563,415,993,1075;chair:0.62:467,376,612,855"
440,path clear,far,near,"chair:0.89:563,413,995,1072;chair:0.59:469,374,619,858"
441,path clear,far,near,"chair:0.89:565,413,997,1075;chair:0.62:468,373,623,862"
442,path clear,far,near,"chair:0.91:569,410,1003,1080;chair:0.63:469,369,622,871"
443,path clear,far,near,"chair:0.90:570,411,1003,1080;chair:0.62:468,368,620,869"
444,path clear,far,near,"chair:0.89:570,409,1004,1080;chair:0.58:468,370,618,867;tv:0.40:5,1704,150,1919"
445,path clear,far,near,"chair:0.91:572,410,1008,1088;chair:0.63:467,360,620,859"
446,path clear,far,near,"chair:0.91:575,409,1011,1085;chair:0.65:467,361,624,857"
447,path clear,far,near,"chair:0.90:575,410,1015,1087;chair:0.65:469,356,617,821"
448,path clear,far,near,"chair:0.92:578,408,1021,1089;chair:0.61:467,355,617,854;chair:0.40:688,290,811,353"
449,path clear,far,near,"chair:0.91:578,412,1020,1088;chair:0.63:470,355,614,813"
450,path clear,far,near,"chair:0.92:580,402,1024,1090;chair:0.60:469,356,611,838"
451,path clear,far,near,"chair:0.93:579,397,1025,1095;chair:0.64:467,352,613,843;tv:0.44:273,194,371,324"
452,path clear,far,near,"chair:0.92:581,393,1027,1097;chair:0.63:469,353,614,809;tv:0.47:271,191,371,321"
453,path clear,far,near,"chair:0.93:580,391,1030,1102;chair:0.65:469,349,612,802;tv:0.43:271,186,371,319"
454,path clear,far,near,"chair:0.93:583,393,1034,1098;chair:0.64:468,346,614,807"
455,path clear,far,near,"chair:0.92:582,389,1043,1113;chair:0.67:468,347,613,805"
456,path clear,far,near,"chair:0.88:584,388,1043,1118;chair:0.66:468,345,611,805"
457,path clear,far,near,"chair:0.90:582,384,1046,1117;chair:0.63:468,341,612,800"
458,path clear,far,near,"chair:0.86:582,385,1049,1060;chair:0.62:469,343,612,798;tv:0.48:271,176,374,307"
459,path clear,far,near,"chair:0.89:581,382,1046,1118;chair:0.64:469,341,610,793"
460,path clear,far,near,"chair:0.92:582,379,1049,1114;chair:0.60:468,341,612,800"
461,path clear,far,near,"chair:0.91:578,376,1050,1113;chair:0.58:469,337,609,812"
462,path clear,far,near,"chair:0.90:577,375,1053,1117;chair:0.50:467,327,612,805"
463,path clear,far,near,"chair:0.90:572,371,1055,1117;chair:0.58:467,329,613,810"
464,path clear,far,near,"chair:0.91:575,370,1054,1118;chair:0.64:468,321,618,858"
465,path clear,far,near,"chair:0.89:578,371,1056,1125;chair:0.60:467,324,618,863"
466,path clear,far,near,"chair:0.88:581,372,1058,1124;chair:0.58:466,319,620,869"
467,path clear,far,near,"chair:0.86:584,371,1055,1127;chair:0.56:467,312,616,772;tv:0.43:263,152,368,285"
468,path clear,far,near,"chair:0.88:584,373,1053,1129;tv:0.48:263,151,368,281;chair:0.45:467,313,607,767"
469,path clear,far,near,"chair:0.92:585,374,1058,1134;tv:0.52:263,147,367,281;chair:0.47:466,311,617,853"
470,path clear,far,near,"chair:0.92:584,372,1059,1136;chair:0.51:467,310,614,783;tv:0.51:263,146,368,286"
471,path clear,far,near,"chair:0.91:583,372,1060,1140;chair:0.48:467,313,612,785;tv:0.44:262,144,368,280"
472,path clear,far,near,"chair:0.90:581,368,1063,1139;chair:0.57:464,309,612,786;tv:0.48:261,141,366,277"
473,path clear,far,near,"chair:0.87:578,369,1067,1138;chair:0.47:464,306,614,773"
474,path clear,far,near,"chair:0.81:586,369,1071,1138;chair:0.49:465,310,617,858"
475,path clear,far,near,"chair:0.79:585,367,1072,1145;chair:0.53:465,310,621,855;tv:0.51:260,132,370,277"
476,path clear,far,near,"chair:0.84:585,366,1072,1149;chair:0.59:467,309,621,853"
477,path clear,far,near,"chair:0.90:589,358,1074,1150;chair:0.58:469,308,626,826"
478,path clear,far,near,"chair:0.90:590,354,1075,1151;chair:0.58:466,310,627,804"
479,path clear,far,near,"chair:0.86:592,349,1077,1150;chair:0.56:468,308,636,804"
480,path clear,far,near,"chair:0.86:594,348,1077,1149;chair:0.63:469,290,649,806;chair:0.41:942,232,1033,282"
481,path clear,far,near,"chair:0.85:596,341,1076,1147;chair:0.50:470,303,650,784"
482,path clear,far,near,"chair:0.84:595,344,1077,1146;chair:0.54:471,298,640,799;tv:0.41:264,104,370,237"
483,path clear,far,near,"chair:0.88:595,341,1076,1145;chair:0.58:470,290,636,801"
484,path clear,far,near,"chair:0.84:595,333,1075,1146;chair:0.46:472,280,631,760;tv:0.44:265,100,373,230"
485,path clear,far,near,"chair:0.72:594,331,1076,1152;chair:0.53:470,259,631,764;tv:0.48:260,83,376,224"
486,path clear,far,near,"chair:0.62:597,333,1073,1047;chair:0.61:475,271,657,770;tv:0.41:262,78,377,218"
487,path clear,far,near,"chair:0.73:600,325,1075,1007;chair:0.58:474,257,643,769"
488,path clear,far,near,"chair:0.76:603,313,1076,1013;chair:0.60:477,241,657,770"
489,path clear,far,near,"chair:0.71:605,319,1076,987;chair:0.49:484,247,632,749;chair:0.40:976,172,1069,224"
490,path clear,far,near,"chair:0.74:608,311,1073,979;chair:0.52:485,245,659,751"
491,path clear,far,near,"chair:0.83:613,306,1075,1048;chair:0.60:486,234,634,758"
492,path clear,far,near,"chair:0.76:612,284,1074,977;chair:0.55:493,241,664,733"
493,path clear,far,near,"chair:0.75:617,284,1076,977;chair:0.56:492,232,667,735"
494,path clear,far,near,"chair:0.71:612,275,1077,989;chair:0.56:497,218,677,738"
495,path clear,far,near,"chair:0.83:621,268,1080,1120;chair:0.47:498,214,659,740"
496,path clear,clear,near,"chair:0.89:629,267,1078,1112"
497,path clear,far,near,"chair:0.84:630,257,1079,1112;chair:0.51:497,176,654,770"
498,path clear,far,near,"chair:0.83:632,243,1078,1089;chair:0.52:499,178,696,764"
499,path clear,far,near,"chair:0.90:635,240,1079,1098;chair:0.55:498,180,700,746"
500,path clear,far,near,"chair:0.87:634,229,1080,1096;chair:0.49:502,172,662,708"
501,path clear,clear,near,"chair:0.90:632,220,1080,1091"
502,path clear,clear,near,"chair:0.78:632,208,1080,1085"
503,path clear,far,near,"chair:0.88:630,186,1080,1078;chair:0.42:497,132,643,672"
504,path clear,far,near,"chair:0.84:628,169,1077,1065;chair:0.47:491,112,632,675"
505,path clear,clear,near,"chair:0.86:627,148,1079,1051"
506,path clear,clear,near,"chair:0.65:624,132,1077,970"
507,path clear,clear,near,"chair:0.71:606,77,1079,858"
508,path clear,clear,near,"chair:0.82:598,42,1079,1010"
509,path clear,clear,near,"chair:0.85:569,7,1080,988"
510,path clear,clear,near,"chair:0.66:611,24,1078,908"
511,path clear,clear,near,"chair:0.59:605,1,1076,765"
512,path clear,clear,near,"chair:0.85:598,4,1080,951"
513,path clear,far,near,"chair:0.87:608,0,1078,932;chair:0.44:476,1,659,484"
514,path clear,clear,near,"chair:0.82:598,0,1077,924"
515,path clear,far,near,"chair:0.73:590,0,1078,903;chair:0.43:477,0,663,458"
516,path clear,far,near,"chair:0.81:586,0,1079,890;chair:0.47:478,0,651,541"
517,path clear,far,near,"chair:0.82:580,0,1078,888;chair:0.44:480,1,644,532"
518,path clear,far,far,"chair:0.70:572,0,1075,675;chair:0.44:476,0,636,533"
519,path clear,far,far,"chair:0.70:570,0,1074,675;chair:0.48:476,0,642,508"
520,path clear,far,far,"chair:0.79:566,0,1078,668;chair:0.47:477,2,641,503"
521,path clear,clear,near,"chair:0.79:564,0,1080,861"
522,path clear,clear,near,"chair:0.81:558,0,1079,821"
523,path clear,clear,near,"chair:0.85:554,0,1080,839"
524,path clear,clear,near,"chair:0.85:552,0,1080,838"
525,path clear,clear,near,"chair:0.73:541,1,1080,799"
526,path clear,clear,far,"chair:0.64:542,0,1079,728"
527,path clear,clear,far,"chair:0.51:538,0,1079,631"
528,path clear,clear,near,"chair:0.72:530,1,1078,813"
529,path clear,clear,near,"chair:0.62:522,1,1079,819"
530,path clear,clear,far,"chair:0.50:506,0,1079,623"
531,path clear,clear,clear,
532,path clear,clear,clear,
533,path clear,clear,clear,
534,path clear,clear,clear,
